1,1,"2021-11-21 15:36:00","3941.73",NULL
2,1,"2021-12-09 20:52:00","4040.51",NULL
3,1,"2022-01-01 01:56:00","4242.25",NULL
4,1,"2022-01-07 14:30:00","4274.27",NULL
5,1,"2022-01-22 14:10:00","4355.97",NULL
6,1,"2022-03-08 14:24:00","4566.89",NULL
7,1,"2022-03-15 21:06:00","4600.19",NULL
8,1,"2022-03-27 15:36:00","4660.51",NULL
9,2,"2021-11-21 15:36:00","1348.05",NULL
10,2,"2021-12-09 20:52:00","1379.42",NULL
11,2,"2022-01-01 01:56:00","1456.51",NULL
12,2,"2022-01-07 14:30:00","1467.27",NULL
13,2,"2022-01-22 14:10:00","1493.59",NULL
14,2,"2022-03-08 14:24:00","1545.94",NULL
15,2,"2022-03-15 21:06:00","1554.2",NULL
16,2,"2022-03-27 15:36:00","1568.45",NULL
17,3,"2021-11-20 17:45:00","14303",NULL
18,3,"2021-11-21 13:01:00","14309",NULL
19,3,"2021-11-22 08:24:00","14315",NULL
20,3,"2021-11-23 08:26:00","14321",NULL
21,3,"2021-11-24 08:36:00","14332",NULL
22,3,"2021-11-25 08:32:00","14340",NULL
23,3,"2021-11-26 08:43:00","14348",NULL
24,3,"2021-11-29 08:14:00","14377",NULL
25,3,"2021-11-30 09:05:00","14386",NULL
26,3,"2021-12-01 09:44:00","14395",NULL
27,3,"2021-12-06 08:00:00","14436",NULL
28,3,"2021-12-07 08:20:00","14445",NULL
29,3,"2021-12-08 08:22:00","14457",NULL
30,3,"2021-12-09 10:22:00","14470",NULL
31,3,"2021-12-10 08:37:00","14479",NULL
32,3,"2021-12-13 08:25:00","14503",NULL
33,3,"2021-12-14 10:06:00","14513",NULL
34,3,"2021-12-15 08:45:00","14519",NULL
35,3,"2021-12-16 08:41:00","14526",NULL
36,3,"2021-12-20 08:17:00","14552",NULL
37,3,"2021-12-23 08:38:00","14578",NULL
38,3,"2021-12-24 09:44:00","14587",NULL
39,3,"2021-12-25 08:39:00","14596",NULL
40,3,"2021-12-27 08:34:00","14615",NULL
41,3,"2021-12-28 09:21:00","14625",NULL
42,3,"2021-12-30 11:25:00","14642",NULL
43,3,"2022-01-11 09:16:00","14735",NULL
44,3,"2022-01-12 09:11:00","14744",NULL
45,3,"2022-01-14 08:30:00","14762",NULL
46,3,"2022-01-15 07:58:00","14772",NULL
47,3,"2022-01-17 10:50:00","14789",NULL
